"","seqnames","start","end","width","strand","Conc","Conc_TES","Conc_TEAD1","Fold","p.value","FDR"
"15744","4",87525607,87526007,401,"*",5.33265984984763,6.21256341032059,2.68652707565654,3.52603633466404,1.17042512867154e-05,7.65422774982133e-05
"493","1",67840410,67840810,401,"*",5.78368276692457,4.43362185606465,6.46870298607992,-2.03508113001527,1.17143147995353e-05,7.65885369844043e-05
"9401","19",38658665,38659065,401,"*",7.77214627376573,6.91900124048044,8.30463615789291,-1.38563491741247,1.17619218198559e-05,7.68801707929137e-05
"9756","2",27811122,27811522,401,"*",5.86079381348851,6.63431250046909,4.07773182600088,2.55658067446821,1.18172922915611e-05,7.72223875868953e-05
"16298","4",168604554,168604954,401,"*",7.39853213074726,6.61319256011278,7.90420422725906,-1.29101166714628,1.18252290617984e-05,7.72545441588951e-05
"14710","3",180131144,180131544,401,"*",5.33124885787718,3.90840703800749,6.0334835934106,-2.12507655540311,1.18303320716249e-05,7.72681760190573e-05
"4137","11",113632940,113633340,401,"*",5.28443565876304,3.83157226192079,5.99346536684402,-2.16189310492323,1.18994875127908e-05,7.77000438765355e-05
"2305","10",22679566,22679966,401,"*",4.29674831525685,5.29674831525685,0,5.29674831525685,1.19154117085636e-05,7.77841963115608e-05
"9973","2",42954451,42954851,401,"*",5.42570966061445,4.16887624458266,6.08703839433184,-1.91816214974917,1.19304387073296e-05,7.78624504272494e-05
"20930","7",48244878,48245278,401,"*",7.27619176543635,7.84056242937964,6.33626043898388,1.50430199039576,1.19346578393768e-05,7.7870146513876e-05
"7383","15",97791855,97792255,401,"*",4.71447578817117,2.96980025601353,5.48136684499998,-2.51156658898645,1.19730298948478e-05,7.8100619757174e-05
"19451","6",108744239,108744639,401,"*",6.02515724252878,4.68229140199823,6.70841644679493,-2.0261250447967,1.19837452363026e-05,7.81506155736067e-05
"13300","3",29293240,29293640,401,"*",5.34844418756478,6.20389274010994,2.95766047548798,3.24623226462195,1.20209320129883e-05,7.83731724216615e-05
"19820","6",133795989,133796389,401,"*",5.52541176953652,6.33356286541901,3.51982621604222,2.81373664937679,1.2098100105322e-05,7.8856216869702e-05
"15769","4",92234408,92234808,401,"*",5.83755680110417,4.47547995350982,6.52549371357176,-2.05001376006194,1.21252493162555e-05,7.90130721152889e-05
"15616","4",73856558,73856958,401,"*",5.51787504850246,4.14097002658314,6.20936996516446,-2.06839993858132,1.2177670042494e-05,7.93344852005407e-05
"24314","9",94056511,94056911,401,"*",6.15124112308739,4.98127976434147,6.78868143133543,-1.80740166699395,1.22017052980889e-05,7.9470857593655e-05
"23433","8",130232774,130233174,401,"*",5.62919415544175,4.42920328176946,6.27510048315473,-1.84589720138527,1.2231351405354e-05,7.96436953735503e-05
"7450","16",9076374,9076774,401,"*",5.00754376938481,3.50146414937447,5.7282016846997,-2.22673753532523,1.22523622007103e-05,7.97602312918414e-05
"13129","3",9175437,9175837,401,"*",4.67304782244749,2.72632706505409,5.47262822310111,-2.74630115804702,1.22625838758073e-05,7.98064909966161e-05
"5066","12",81998950,81999350,401,"*",4.07905610664027,2.04105402250341,4.89175909563291,-2.8507050731295,1.2273180290882e-05,7.98551654384639e-05
"2850","10",76080408,76080808,401,"*",6.59183441538836,7.24318091331481,5.37211623159694,1.87106468171787,1.23006910567739e-05,8.00138400483294e-05
"1158","1",151436085,151436485,401,"*",5.41240985797834,6.24631800173695,3.21144744085214,3.0348705608848,1.24175113654736e-05,8.07532295349e-05
"15050","4",10746837,10747237,401,"*",7.33586832813799,6.16784447794328,7.97275460220855,-1.80491012426527,1.24216572037172e-05,8.07596880534061e-05
"23571","9",800533,800933,401,"*",7.04013547212239,6.20540782352196,7.56551395373691,-1.36010613021494,1.24545227880291e-05,8.09528180000391e-05
"12303","20",22795815,22796215,401,"*",4.7768238582442,2.75013641339555,5.58795128981176,-2.83781487641621,1.24770002749897e-05,8.10783457747685e-05
"16366","4",176882220,176882620,401,"*",4.30443192745574,5.30443192745574,0,5.30443192745574,1.25121840514887e-05,8.12863572566404e-05
"10241","2",67899221,67899621,401,"*",4.3032451675641,5.3032451675641,0,5.3032451675641,1.25314759341236e-05,8.13910465335977e-05
"8734","18",22643613,22644013,401,"*",3.77482220560189,0.96930737879783,4.66776535863749,-3.69845797983965,1.25727725070035e-05,8.1638565409227e-05
"12600","21",7952862,7953262,401,"*",6.03051483091648,6.81539731423873,4.17872285329821,2.63667446094052,1.25769162327008e-05,8.16447760306294e-05
"15659","4",76526680,76527080,401,"*",5.49743780734158,4.16221222610919,6.1788150212122,-2.01660279510301,1.25867466536354e-05,8.16878901138899e-05
"7400","15",98873772,98874172,401,"*",6.391970084321,5.37130935454171,6.98375426271609,-1.61244490817438,1.25920161552917e-05,8.17013895222775e-05
"25358","X",121390343,121390743,401,"*",5.05200032427348,3.49833315060566,5.78262455650028,-2.28429140589461,1.25988870506511e-05,8.17160642304451e-05
"15627","4",74268049,74268449,401,"*",5.53203359950447,6.3356173646342,3.55815923831071,2.77745812632348,1.26006579368464e-05,8.17160642304451e-05
"1753","1",216662623,216663023,401,"*",5.44475224675525,6.25767702932612,3.40514923746593,2.85252779186019,1.26275139667017e-05,8.18695008278993e-05
"18394","5",172902758,172903158,401,"*",5.66582532474927,4.18929124461063,6.38009187806188,-2.19080063345124,1.26529322474565e-05,8.20135405999101e-05
"10695","2",138329592,138329992,401,"*",6.79396432248178,7.42002878949808,5.66312778332558,1.7569010061725,1.2662208070097e-05,8.20529020803452e-05
"19273","6",82875760,82876160,401,"*",6.60386127967138,7.258846330914,5.37075444731632,1.88809188359767,1.2738447661655e-05,8.25256776506679e-05
"10325","2",75197580,75197980,401,"*",5.4270670744398,6.36903134289329,1.76246533545007,4.60656600744321,1.27416089595718e-05,8.25256776506679e-05
"22516","8",63009963,63010363,401,"*",5.42500737983484,6.36147801885039,1.88816020614346,4.47331781270693,1.27709346677064e-05,8.26947073933181e-05
"5191","12",95649367,95649767,401,"*",6.65161209814579,5.61362376251799,7.24901829606543,-1.63539453354744,1.27749819283659e-05,8.27000093699823e-05
"9634","2",12714573,12714973,401,"*",5.26031077751855,3.86633887437795,5.95584520990173,-2.08950633552378,1.27992426502447e-05,8.28297783471101e-05
"20544","7",18757145,18757545,401,"*",5.16873765746495,3.6928907772566,5.88285364977392,-2.18996287251732,1.28014948655609e-05,8.28297783471101e-05
"23641","9",4105212,4105612,401,"*",4.29146729783432,5.29146729783432,0,5.29146729783432,1.28155514759668e-05,8.28997895475669e-05
"22234","8",40119020,40119420,401,"*",6.43923159789112,7.124940437721,5.08634496513361,2.03859547258739,1.28501962186608e-05,8.31029099563785e-05
"7340","15",91603648,91604048,401,"*",5.45511211981226,6.28097153025994,3.31847558234537,2.96249594791457,1.28724631263099e-05,8.32258999100341e-05
"2998","10",90935554,90935954,401,"*",5.96741972756133,4.80572709134819,6.60248888974178,-1.79676179839359,1.29427838841182e-05,8.36594377934825e-05
"3714","11",72141081,72141481,401,"*",4.54725514946848,2.6923031691417,5.33264511103307,-2.64034194189138,1.294963770942e-05,8.36826235026495e-05
"22500","8",62405112,62405512,401,"*",5.67688936106996,6.45376924922987,3.87389289090305,2.57987635832682,1.29618878502995e-05,8.37406605733349e-05
"15477","4",53558355,53558755,401,"*",6.06665276688026,6.78230676824878,4.58376716286153,2.19853960538725,1.2965266998997e-05,8.37413715194924e-05
"16930","5",56402258,56402658,401,"*",5.78726793930257,6.56222189607633,3.99573305856033,2.566488837516,1.30323083383518e-05,8.41531662201212e-05
"821","1",98502921,98503321,401,"*",5.74720464801084,6.50978629986024,4.02686002884977,2.48292627101047,1.30508457048632e-05,8.4251628925347e-05
"18467","6",3490604,3491004,401,"*",4.99385721393891,3.59756411248785,5.68993649615705,-2.0923723836692,1.30596587947528e-05,8.42872813520758e-05
"23435","8",130262648,130263048,401,"*",5.42572500423879,3.85682933879418,6.15945564746689,-2.30262630867271,1.30681056689465e-05,8.43205528503109e-05
"22695","8",80201204,80201604,401,"*",6.80258122956414,5.92396714884479,7.34470090688644,-1.42073375804166,1.30966118303464e-05,8.44832054006931e-05
"11057","2",163469556,163469956,401,"*",5.68984858068043,6.46053649788931,3.92332881286806,2.53720768502125,1.3102810893266e-05,8.45019143610028e-05
"87","1",14486743,14487143,401,"*",8.03708523719574,7.33911363802614,8.50547222193748,-1.16635858391134,1.31363555560529e-05,8.46969252262396e-05
"18017","5",137091485,137091885,401,"*",6.63308477455909,7.26390311943797,5.48606455633311,1.77783856310486,1.31667534639826e-05,8.48715542862048e-05
"24715","X",10634785,10635185,401,"*",5.89294412787568,4.66205209933283,6.54733023470042,-1.88527813536759,1.31880405351686e-05,8.49873827292776e-05
"23012","8",104643070,104643470,401,"*",7.18208771022742,6.30365309510421,7.72414034742215,-1.42048725231794,1.32091765397934e-05,8.50984292321286e-05
"11270","2",181762320,181762720,401,"*",5.27297056458136,6.15499060868364,2.6022298756635,3.55276073302014,1.32119164996945e-05,8.50984292321286e-05
"10516","2",109583306,109583706,401,"*",6.15602423120782,5.01728991374981,6.78441725223044,-1.76712733848062,1.32724657783739e-05,8.54669390092573e-05
"22935","8",98988134,98988534,401,"*",6.30288879771925,5.1852121539522,6.92503634904967,-1.73982419509747,1.32765460887213e-05,8.54717277227153e-05
"12783","21",34295696,34296096,401,"*",5.50893319019097,6.32031206578456,3.48044680273463,2.83986526304993,1.32893406790564e-05,8.55326007122387e-05
"17294","5",76875320,76875720,401,"*",5.93414158417666,4.74874089868995,6.57596280820279,-1.82722190951284,1.33140428136919e-05,8.56700629780286e-05
"12900","21",43333314,43333714,401,"*",6.97081934597107,5.98497031119418,7.55103384426818,-1.566063533074,1.33298786986767e-05,8.57504200766706e-05
"25528","X",145609806,145610206,401,"*",4.50972706036895,2.40948646795227,5.33084999607099,-2.92136352811872,1.33581458266734e-05,8.59106862907521e-05
"19597","6",117548812,117549212,401,"*",4.71334061712593,3.15099695962075,5.44573957446065,-2.29474261483991,1.33638456301605e-05,8.59257704975383e-05
"11037","2",161733027,161733427,401,"*",5.70061088587067,6.488741373315,3.82845386782232,2.66028750549268,1.33711688061061e-05,8.59512823430901e-05
"1096","1",119482798,119483198,401,"*",5.18832331795313,6.14809693923527,1.00377616859828,5.14432077063699,1.33815005863923e-05,8.59961161618228e-05
"5236","12",101018544,101018944,401,"*",5.88375865551527,4.56745023993938,6.56042221379175,-1.99297197385237,1.34379459384312e-05,8.63372016952227e-05
"22393","8",56580716,56581116,401,"*",5.49533478517845,3.97826620747635,6.21832958352013,-2.24006337604378,1.34493003162777e-05,8.63795889416002e-05
"11906","2",234363071,234363471,401,"*",6.16284063849534,6.85000592562118,4.80395478204627,2.04605114357491,1.34512874878218e-05,8.63795889416002e-05
"2392","10",31141954,31142354,401,"*",5.9573416151541,6.70460911003167,4.31973639661638,2.38487271341529,1.3507983222684e-05,8.67219293815222e-05
"12793","21",34869610,34870010,401,"*",7.46395587357326,6.6036799906572,7.99916558487428,-1.39548559421708,1.35160604124462e-05,8.67520429780058e-05
"1759","1",216945613,216946013,401,"*",6.53644845040001,7.18108025761565,5.34102990123283,1.84005035638283,1.3629556624167e-05,8.74585978167993e-05
"11666","2",220499310,220499710,401,"*",6.39557863030839,7.07106593764409,5.08394287065621,1.98712306698788,1.36773656384929e-05,8.77434004997833e-05
"9739","2",25692112,25692512,401,"*",5.78925753595393,4.43552480974467,6.47517224035785,-2.03964743061318,1.36921204916543e-05,8.78160637241401e-05
"13506","3",54486496,54486896,401,"*",5.24567631883628,3.82537587612091,5.94732784071134,-2.12195196459043,1.37073798347137e-05,8.78919253682169e-05
"8441","17",70405637,70406037,401,"*",6.11067526817376,4.59948726629458,6.83242220379725,-2.23293493750267,1.37422351137299e-05,8.80933670353617e-05
"15293","4",29220766,29221166,401,"*",6.09151871951872,6.79797228172735,4.65012759740138,2.14784468432597,1.37457472000955e-05,8.8093835445996e-05
"17653","5",107853027,107853427,401,"*",4.89713373010901,3.50162911784845,5.59302805334875,-2.0913989355003,1.37605022833125e-05,8.81663397922293e-05
"23010","8",104580626,104581026,401,"*",5.16912200500843,6.12834897341822,1.00377616859828,5.12457280481994,1.37784300858927e-05,8.82591310528199e-05
"10805","2",147345256,147345656,401,"*",4.29618612698435,5.29618612698435,0,5.29618612698435,1.38133869113466e-05,8.84609297802638e-05
"999","1",115668670,115669070,401,"*",6.07228363678519,6.77243956427249,4.65847525233637,2.11396431193612,1.38319302978869e-05,8.85575422421073e-05
"13625","3",65889359,65889759,401,"*",5.29044674829644,3.57766944740625,6.05167055398561,-2.47400110657935,1.38779041032071e-05,8.88296830354206e-05
"5650","13",42594547,42594947,401,"*",6.16740930271017,6.87146820893993,4.73658288397445,2.13488532496549,1.38942164812377e-05,8.89118784370183e-05
"7058","15",62932383,62932783,401,"*",5.07642785109062,3.64197727020105,5.78131065581468,-2.13933338561363,1.39329972767443e-05,8.91377767834867e-05
"241","1",40709079,40709479,401,"*",4.94228190513145,3.55174015596296,5.63700920023934,-2.08526904427638,1.39490354675801e-05,8.92181005087473e-05
"5306","12",111774170,111774570,401,"*",4.856884969212,3.40098949345832,5.56659136405259,-2.16560187059426,1.3964320289296e-05,8.9293566782478e-05
"474","1",66271220,66271620,401,"*",5.32582682716656,3.98631352032267,6.00826174623184,-2.02194822590917,1.40264941275904e-05,8.9668748083942e-05
"2500","10",44463586,44463986,401,"*",6.54474556291817,7.30578802746291,4.83297534675594,2.47281268070697,1.40502053398849e-05,8.97979191583065e-05
"9243","19",21081932,21082332,401,"*",5.37542450876126,6.22775398731817,3.0139063825572,3.21384760476097,1.40730924991477e-05,8.99217604036338e-05
"11623","2",217471304,217471704,401,"*",4.53060555815593,2.6156780698495,5.32538716154406,-2.70970909169456,1.40989032420347e-05,9.00467614423623e-05
"21001","7",65475752,65476152,401,"*",6.51786648866483,7.1633192506601,5.31950490024453,1.84381435041557,1.40996861393393e-05,9.00467614423623e-05
"10352","2",79832522,79832922,401,"*",5.90183264418031,4.58344677590558,6.57901763203615,-1.99557085613056,1.41409646956433e-05,9.02740426970806e-05
"20056","6",147738762,147739162,401,"*",5.62139704229834,6.4511472057117,3.45406809234638,2.99707911336532,1.4142322507159e-05,9.02740426970806e-05
"13265","3",25527785,25528185,401,"*",5.5571590558451,6.34894135597242,3.66170036346196,2.68724099251046,1.41575585017085e-05,9.03487839012868e-05
"16235","4",156771406,156771806,401,"*",7.41081980949875,7.95700577880885,6.5212626310277,1.43574314778115,1.42186400980522e-05,9.0715986239528e-05
"21928","7",151940043,151940443,401,"*",6.63785310522145,5.71390095749975,7.19654864104253,-1.48264768354278,1.42267593529462e-05,9.0745186151661e-05
"16880","5",54087379,54087779,401,"*",5.20206599061325,3.91881692922568,5.87030390655343,-1.95148697732775,1.4243713991363e-05,9.0830713866755e-05
"16144","4",149519592,149519992,401,"*",4.28648412433498,5.28648412433498,0,5.28648412433498,1.42573099627992e-05,9.08947864626842e-05
"21126","7",77383337,77383737,401,"*",5.61887632279249,6.43037849627564,3.58950687223803,2.84087162403761,1.42658763843461e-05,9.09267702068695e-05
"22597","8",73459623,73460023,401,"*",5.67620511085872,4.43015511816136,6.33466710788652,-1.90451198972516,1.43232357145013e-05,9.12696532494195e-05
"672","1",89513288,89513688,401,"*",5.15598098012133,6.13179823723064,0.245261825098939,5.8865364121317,1.43334987745989e-05,9.13055112183383e-05
"4942","12",69534420,69534820,401,"*",6.41209115350912,5.30329562263133,7.03156897497665,-1.72827335234532,1.43359918066894e-05,9.13055112183383e-05
"18659","6",16345547,16345947,401,"*",5.82529174031607,6.5972973553394,4.05109934479027,2.54619801054913,1.43749138698899e-05,9.1530647201367e-05
"17951","5",127875560,127875960,401,"*",5.3051848015559,6.16630107499793,2.85948307074427,3.30681800425367,1.43894250445548e-05,9.16002763273647e-05
"16468","5",3826068,3826468,401,"*",8.32977004955249,7.67344716788831,8.77920631073589,-1.10575914284758,1.44882239707717e-05,9.22062969528665e-05
"3618","11",46040058,46040458,401,"*",5.3343042263775,6.19224987190541,2.91960839524782,3.27264147665759,1.45001487814093e-05,9.22592675570244e-05
"10911","2",152243666,152244066,401,"*",5.70452808774843,6.4718032158563,3.95766047548798,2.51414274036832,1.45251852653176e-05,9.23916141566044e-05
"13152","3",13385478,13385878,401,"*",6.34334533085157,5.11649167706678,6.99663633675029,-1.88014465968351,1.45281629381169e-05,9.23916141566044e-05
"19583","6",117167794,117168194,401,"*",5.53320316634297,3.92498380015987,6.27477548040706,-2.34979168024719,1.45459155266738e-05,9.24815517823967e-05
"3114","10",103781431,103781831,401,"*",7.31856042346876,6.44383072922154,7.85922650882303,-1.4153957796015,1.45654511462306e-05,9.25827783031868e-05
"24060","9",75448296,75448696,401,"*",6.17811749958898,4.88283473652382,6.84945046216096,-1.96661572563714,1.45880919556015e-05,9.27036873070425e-05
"17921","5",126106031,126106431,401,"*",5.38169228595229,6.26304017403293,2.71881611683509,3.54422405719784,1.46009808299401e-05,9.27578334412367e-05
"10900","2",151231903,151232303,401,"*",5.51379233008966,6.35316327384027,3.26726132540383,3.08590194843644,1.46038547106694e-05,9.27578334412367e-05
"15148","4",20487950,20488350,401,"*",5.13455875625202,6.11001115542775,0.245261825098939,5.86474933032881,1.46093103650619e-05,9.27694829725897e-05
"15115","4",15921295,15921695,401,"*",6.51381259594074,5.48240772110442,7.10909328650624,-1.62668556540182,1.46314296858414e-05,9.28869152001274e-05
"3724","11",74278740,74279140,401,"*",6.23895170511993,5.09652770346983,6.86842693909285,-1.77189923562302,1.46466869660949e-05,9.29607367005665e-05
"6782","15",35618588,35618988,401,"*",5.30908828851863,6.1941446755019,2.6022298756635,3.59191479983841,1.46561491714792e-05,9.2982513926483e-05
"19823","6",133918560,133918960,401,"*",5.37538470205937,6.22065897448213,3.07773182600088,3.14292714848125,1.46573778589607e-05,9.2982513926483e-05
"19736","6",129992867,129993267,401,"*",6.52072624319951,7.15871960601832,5.34882745933298,1.80989214668533,1.47060178321041e-05,9.32586259020818e-05
"23788","9",18601112,18601512,401,"*",5.31967175202675,6.16586157161116,3.0139063825572,3.15195518905395,1.47081842849942e-05,9.32586259020818e-05
"9596","2",11379594,11379994,401,"*",4.96668192725302,3.52779709877788,5.67256934302715,-2.14477224424927,1.47313767269374e-05,9.33825652653373e-05
"15384","4",41430812,41431212,401,"*",5.77602903443059,4.19443495583708,6.51231999938592,-2.31788504354884,1.47506546795481e-05,9.34816353961661e-05
"12381","20",39660199,39660599,401,"*",6.06263415644392,4.59555435603195,6.77482164305055,-2.17926728701859,1.47706062144238e-05,9.35849242613601e-05
"6500","14",65000879,65001279,401,"*",4.15691480550771,1.7727211152592,5.01166709935037,-3.23894598409118,1.4783669517872e-05,9.36257669499293e-05
"5323","12",114933458,114933858,401,"*",6.52304081579052,5.56527528987347,7.09364586078117,-1.52837057090769,1.47843624028913e-05,9.36257669499293e-05
"11830","2",227703395,227703795,401,"*",4.88646634328635,3.28668511897134,5.62637750397157,-2.33969238500023,1.47990644695365e-05,9.36957082184e-05
"17453","5",89116990,89117390,401,"*",4.26453213531859,5.26453213531859,0,5.26453213531859,1.48355283651943e-05,9.38600995543014e-05
"857","1",101179116,101179516,401,"*",4.25398959996577,5.25398959996577,0,5.25398959996577,1.48359726194825e-05,9.38600995543014e-05
"16843","5",44943748,44944148,401,"*",4.79319185454677,3.23400186754844,5.5249472332988,-2.29094536575036,1.48360221383263e-05,9.38600995543014e-05
"24295","9",91119700,91120100,401,"*",4.95959828313859,3.51198522305555,5.66745211946991,-2.15546689641436,1.48470656733589e-05,9.3891605496911e-05
"21568","7",116711083,116711483,401,"*",4.25075092020879,5.25075092020879,0,5.25075092020879,1.48483328336972e-05,9.3891605496911e-05
"38","1",8078344,8078744,401,"*",5.74157830548259,4.41166556819878,6.4216394853668,-2.00997391716802,1.49211074432863e-05,9.43285015466981e-05
"15211","4",23929265,23929665,401,"*",4.31032728546427,5.31032728546427,0,5.31032728546427,1.49402044627776e-05,9.44259258619569e-05
"1533","1",192485714,192486114,401,"*",5.12438206701217,6.09965919922051,0.245261825098939,5.85439737412157,1.50338207464557e-05,9.49941668083893e-05
"3533","11",34773832,34774232,401,"*",6.69585543728963,7.32423743297993,5.55715864673383,1.7670787862461,1.50495327503279e-05,9.50699952977559e-05
"22284","8",42579499,42579899,401,"*",7.20836222146646,6.37340695892784,7.73382936119881,-1.36042240227097,1.5091448390774e-05,9.53112776080045e-05
"21683","7",129896592,129896992,401,"*",4.82403109834212,3.32036367529023,5.54417314547636,-2.22380947018613,1.51233609474727e-05,9.54892812498054e-05
"3844","11",92628312,92628712,401,"*",5.42169730873716,6.24321330154633,3.31847558234537,2.92473771920096,1.51448934012384e-05,9.56016730818441e-05
"18306","5",166307458,166307858,401,"*",6.56676482991469,7.19711587918262,5.42134587615822,1.7757700030244,1.51787972837715e-05,9.57920845580414e-05
"24724","X",10971041,10971441,401,"*",5.51351202811434,4.13629757585358,6.20508071053206,-2.06878313467848,1.52786612603685e-05,9.63985681885712e-05
"21979","8",8600730,8601130,401,"*",7.04630905958665,6.0216376142871,7.63940250118804,-1.61776488690094,1.53206953709753e-05,9.66399735589521e-05
"21610","7",121587384,121587784,401,"*",5.31422329171353,6.17007500901767,2.91960839524782,3.25046661376985,1.5379309239802e-05,9.69858162202778e-05
"14691","3",178084874,178085274,401,"*",5.31955297620029,6.17305328931462,2.9471260442804,3.22592724503423,1.55315697056836e-05,9.79219024318955e-05
"24540","9",117672426,117672826,401,"*",4.70107915409001,3.17995390720928,5.42493119522604,-2.24497728801676,1.55380221230706e-05,9.7938478027701e-05
"20563","7",19209303,19209703,401,"*",5.28929573456184,6.14994534487527,2.84820389433372,3.30174145054155,1.55909871109077e-05,9.82481490364111e-05
"18035","5",138243664,138244064,401,"*",6.37464265322753,5.04857282259019,7.05374813709243,-2.00517531450224,1.5603427880962e-05,9.83023631575804e-05
"1656","1",208203738,208204138,401,"*",6.83218224135001,5.73630385939474,7.44773867029098,-1.71143481089625,1.56159558324401e-05,9.83570997304615e-05
"8287","17",57481943,57482343,401,"*",5.7722524522846,4.5437633234311,6.4259874255241,-1.88222410209301,1.56558061396992e-05,9.85838569504757e-05
"5366","12",121965289,121965689,401,"*",5.34049216434318,3.93674555764847,6.03831369494192,-2.10156813729345,1.5687528594657e-05,9.87593345983616e-05
"2297","10",21336818,21337218,401,"*",6.25740054209413,5.18689467464053,6.86511953599804,-1.67822486135751,1.57081698628141e-05,9.8864982605859e-05
"19728","6",129681677,129682077,401,"*",7.05233787528235,7.62968625559949,6.07494205488322,1.55474420071627,1.57348205426371e-05,9.90083918005873e-05
"18178","5",151708132,151708532,401,"*",6.59011524024061,7.22266286342869,5.43714932812508,1.7855135353036,1.5752157356754e-05,9.90931392069277e-05
"6380","14",55957863,55958263,401,"*",6.14714465861954,4.83458061661267,6.82286602288534,-1.98828540627267,1.5758408558522e-05,9.91081251252391e-05
"7657","16",59885985,59886385,401,"*",5.74794395994478,6.53068368546264,3.90940675064248,2.62127693482016,1.57785448064247e-05,9.92104083852175e-05
"17495","5",91316838,91317238,401,"*",5.40937770931543,6.22331187907277,3.36246320518686,2.8608486738859,1.5787326223589e-05,9.92412634462466e-05
"20460","7",12423994,12424394,401,"*",5.76752876181038,4.58469666705675,6.40862531289381,-1.82392864583706,1.58005943578459e-05,9.93003005570611e-05
"1513","1",185645175,185645575,401,"*",4.60920875045636,3.06515266715725,5.33785201232684,-2.27269934516959,1.58178604493062e-05,9.9384428076877e-05
"17383","5",84343212,84343612,401,"*",4.23758205590535,5.23758205590535,0,5.23758205590535,1.58266532852617e-05,9.94134633370529e-05
"19595","6",117506499,117506899,401,"*",6.41884153985916,5.37833446111656,7.01705754215634,-1.63872308103978,1.5830243478757e-05,9.94134633370529e-05
"17296","5",77167922,77168322,401,"*",5.15867408799931,3.74998834342447,5.85764403671446,-2.10765569328999,1.58417329764939e-05,9.94612333151638e-05
"18955","6",45970341,45970741,401,"*",5.65770824905474,6.46687036902282,3.64499407763171,2.82187629139111,1.58811211618055e-05,9.96840969568265e-05
"1781","1",218572377,218572777,401,"*",5.36122509535899,6.30974631389599,1.52691758238415,4.78282873151184,1.59275584338819e-05,9.99510869285446e-05
"3213","10",119112109,119112509,401,"*",4.15130951666164,2.03511937327237,4.97452471895371,-2.93940534568133,1.60482404292834e-05,0.000100683744020702
"18264","5",158951863,158952263,401,"*",4.24809398961679,5.24809398961679,0,5.24809398961679,1.606983152499e-05,0.000100794516244893
"21521","7",112283456,112283856,401,"*",5.37122989497016,6.23014554483325,2.9471260442804,3.28301950055286,1.61345280964201e-05,0.000101175537752239
"25266","X",109759891,109760291,401,"*",5.26593035304863,6.16100690775576,2.43242918509855,3.72857772265721,1.61636595097557e-05,0.000101333407244714
"17581","5",96572872,96573272,401,"*",6.13317920041741,6.83601915160619,4.70769429755648,2.12832485404971,1.61725279789983e-05,0.000101364197873751
"24756","X",12984628,12985028,401,"*",5.84265187720147,6.59876159822493,4.15796203805881,2.44079956016612,1.62133689345251e-05,0.000101595317668002
"25200","X",78748183,78748583,401,"*",5.3400722404333,6.19463566284921,2.95766047548798,3.23697518736122,1.62504496032898e-05,0.000101802767678618
"4898","12",66258044,66258444,401,"*",7.2763424625943,7.8491873480285,6.31209634434025,1.53709100368825,1.62613682966729e-05,0.000101846261684003
"6520","14",67999980,68000380,401,"*",6.00431010506386,4.91671102611087,6.61732889865958,-1.70061787254872,1.62678000430331e-05,0.000101861639184145
"2239","10",16832679,16833079,401,"*",5.46017286883127,4.09214594179509,6.14954294609539,-2.05739700430029,1.6375538998459e-05,0.000102511194277743
"21805","7",137642446,137642846,401,"*",6.07251168492007,6.81212139690657,4.47425541228209,2.33786598462448,1.64655959372932e-05,0.000103049769247423
"24226","9",85224662,85225062,401,"*",5.15844526011132,3.67453689739959,5.87432198155118,-2.19978508415159,1.6484611773541e-05,0.000103143579675385
"20524","7",18389996,18390396,401,"*",6.15931204648607,6.87746106186118,4.66491828100493,2.21254278085625,1.65013464703954e-05,0.00010322307477061
"19669","6",124995221,124995621,401,"*",4.325318977098,2.08006318933969,5.16453965870201,-3.08447646936232,1.65096581913618e-05,0.000103249854548321
"21078","7",70730716,70731116,401,"*",4.23251159074421,5.23251159074421,0,5.23251159074421,1.65642456994529e-05,0.00010356595504935
"17532","5",93505545,93505945,401,"*",6.4466820375577,7.11193760873838,5.17491019109317,1.93702741764521,1.65767530830666e-05,0.000103618864562185
"1057","1",118097525,118097925,401,"*",4.23485112383513,5.23485112383513,0,5.23485112383513,1.66143785237802e-05,0.000103828719264492
"21040","7",69130240,69130640,401,"*",4.28438446539269,5.28438446539269,0,5.28438446539269,1.66269292740365e-05,0.000103881809825298
"10768","2",145012107,145012507,401,"*",5.48834646627277,6.29114767965859,3.51982621604222,2.77132146361637,1.67173830812928e-05,0.000104421478910119
"17534","5",93532321,93532721,401,"*",6.20256100386065,6.89978772310105,4.80136440142016,2.0984233216809,1.67545127693242e-05,0.000104627888615068
"25370","X",122582212,122582612,401,"*",5.59034065221027,4.38282275073289,6.23833390330395,-1.85551115257106,1.67892857001891e-05,0.000104819483913245
"22818","8",90298210,90298610,401,"*",5.98820279896119,6.75089119081441,4.26726132540383,2.48362986541058,1.68485279798815e-05,0.000105163716552788
"2488","10",43274178,43274578,401,"*",4.87224337581201,3.37345969155477,5.59133778304276,-2.21787809148799,1.68629157029983e-05,0.00010522788030402
"7313","15",89105109,89105509,401,"*",5.37956300530491,3.8779428207269,6.09926641138515,-2.22132359065826,1.68731997947682e-05,0.000105266411578856
"8269","17",55794652,55795052,401,"*",7.87157957227338,7.02130065672904,8.40297102449456,-1.38167036776552,1.68808722984803e-05,0.000105288635207663
"20995","7",64978752,64979152,401,"*",4.27040628675508,5.27040628675508,0,5.27040628675508,1.68891089122075e-05,0.000105314365602509
